Datum;Zuletzt;Eröffn.;Hoch;Tief;Vol.;Veränderung
27.01.15;10628,58;10785,9;10810,57;10592,46;115,89M;-0,02
26.01.15;10798,33;10592,97;10807,57;10589,07;105,12M;0,01
23.01.15;10649,58;10503,33;10704,32;10502,85;167,80M;0,02
22.01.15;10435,62;10300,26;10454,05;10228,53;151,26M;0,01
21.01.15;10299,23;10270,33;10311,9;10149,77;116,24M;0
20.01.15;10257,13;10278,55;10298,42;10211,39;109,02M;0
19.01.15;10242,35;10231,58;10293,04;10191,98;80,65M;0,01
16.01.15;10167,77;9985,51;10207,97;9940,64;141,08M;0,01
15.01.15;10032,61;9933,45;10063,18;9637,33;147,82M;0,02
14.01.15;9817,08;9810,7;9962,98;9768,1;125,07M;-0,01
13.01.15;9941;9759,57;9978,94;9755,02;116,36M;0,02
12.01.15;9781,9;9697,46;9815,96;9622,32;101,32M;0,01
09.01.15;9648,5;9813,99;9860,18;9601,75;107,47M;-0,02
08.01.15;9837,61;9643,77;9855,43;9607,9;114,83M;0,03
07.01.15;9518,18;9510,34;9592,37;9459,18;82,47M;0,01
06.01.15;9469,66;9484,25;9624,65;9382,82;96,81M;0
05.01.15;9473,16;9735,65;9790,27;9468,58;105,54M;-0,03
02.01.15;9764,73;9869,13;9879,53;9687,26;67,67M;0
30.12.14;9805,55;9883,1;9886,78;9805,55;34,75M;-0,01
29.12.14;9927,13;9914,87;9927,85;9775,45;47,15M;0
23.12.14;9922,11;9887,24;9922,11;9848,06;47,51M;0,01
22.12.14;9865,76;9827,26;9924,01;9826,55;61,83M;0,01
19.12.14;9786,96;9901,26;9901,26;9688,66;173,45M;0
18.12.14;9811,06;9711,61;9811,06;9671,18;121,02M;0,03
17.12.14;9544,43;9455,74;9589,25;9429,4;102,08M;0
16.12.14;9563,89;9366,56;9567,09;9219,05;171,05M;0,02
15.12.14;9334,01;9599,82;9678,26;9330,99;112,72M;-0,03
12.12.14;9594,73;9794,2;9799,65;9586,22;94,54M;-0,03
11.12.14;9862,53;9770,66;9907,82;9763,41;98,96M;0,01
10.12.14;9799,73;9859,78;9909,39;9775,39;88,53M;0
09.12.14;9793,71;9904,58;9951,66;9786,38;110,06M;-0,02
08.12.14;10014,99;10060,91;10084,95;10014,99;68,93M;-0,01
05.12.14;10087,12;9931,96;10093,03;9929,47;93,45M;0,02
04.12.14;9851,35;9998,85;10083,74;9835,42;119,71M;-0,01
03.12.14;9971,79;9978,89;9993,85;9930,53;83,61M;0
02.12.14;9934,08;9983,79;10038,21;9910,21;86,63M;0
01.12.14;9963,51;9915,74;9979,08;9906,42;97,09M;0
28.11.14;9980,85;9990,7;9990,7;9902,4;98,91M;0
27.11.14;9974,87;9934,78;9992,67;9920,86;84,70M;0,01
26.11.14;9915,56;9894,6;9942,67;9868,35;89,12M;0,01
25.11.14;9861,21;9790,03;9921,46;9787,26;117,77M;0,01
24.11.14;9785,54;9722,31;9832,41;9711,77;97,61M;0,01
21.11.14;9732,55;9521,24;9736,14;9508,17;166,63M;0,03
20.11.14;9483,97;9460,4;9487,69;9382,23;82,10M;0
19.11.14;9472,8;9462,05;9521,73;9439,16;73,15M;0
18.11.14;9456,53;9323,75;9461,53;9323,52;73,98M;0,02
17.11.14;9306,35;9162,27;9331,32;9161,6;72,03M;0,01
14.11.14;9252,94;9272,36;9284,13;9184,46;76,73M;0
13.11.14;9248,51;9260,53;9311;9170,28;82,31M;0
12.11.14;9210,96;9339,68;9359,37;9189,63;93,73M;-0,02
11.11.14;9369,03;9374,36;9400,9;9324,77;79,81M;0
10.11.14;9351,87;9233,87;9351,87;9222,57;71,16M;0,01
07.11.14;9291,83;9406,16;9414,32;9239,11;104,44M;-0,01
06.11.14;9377,41;9284,97;9467,36;9268,63;124,00M;0,01
05.11.14;9315,48;9238,07;9329,07;9226,34;81,03M;0,02
04.11.14;9166,47;9244,09;9317,92;9148,78;90,37M;-0,01
03.11.14;9251,7;9305,73;9343,64;9236,18;79,78M;-0,01
31.10.14;9326,87;9283,4;9339,33;9217;123,21M;0,02
30.10.14;9114,84;9091,13;9146,95;8899,9;119,73M;0
29.10.14;9082,81;9139;9157,63;9072,64;89,71M;0
28.10.14;9068,19;8983,06;9077,89;8968,59;78,58M;0,02
27.10.14;8902,61;9080,8;9085,64;8837,66;111,76M;-0,01
24.10.14;8987,8;9008,6;9044,85;8955,59;98,97M;-0,01
23.10.14;9047,31;8873,54;9068,12;8820,89;108,38M;0,01
22.10.14;8940,14;8934,54;8957,16;8861,44;97,87M;0,01
21.10.14;8886,96;8693,06;8889,78;8644,71;118,32M;0,02
20.10.14;8717,76;8819,26;8834,73;8682,59;103,02M;-0,02
17.10.14;8850,27;8629,16;8850,27;8588,42;181,97M;0,03
16.10.14;8582,9;8623,28;8662,86;8354,97;224,47M;0
15.10.14;8571,95;8838,68;8847,85;8555,73;153,53M;-0,03
14.10.14;8825,21;8765,36;8854,39;8701,44;116,08M;0
13.10.14;8812,43;8703,85;8872,4;8699,6;112,88M;0
10.10.14;8788,81;8924,58;8958,66;8788,21;162,57M;-0,02
09.10.14;9005,02;9082,66;9140,29;8975,06;104,10M;0
08.10.14;8995,33;9027,9;9064,88;8960,43;112,05M;-0,01
07.10.14;9086,21;9164,77;9170,24;9080,35;105,00M;-0,01
06.10.14;9209,51;9341,05;9343,65;9185,86;103,68M;0
02.10.14;9195,68;9363,28;9412,62;9195,68;122,38M;-0,02
01.10.14;9382,03;9454,04;9520,97;9357,55;83,53M;-0,01
30.09.14;9474,3;9446,81;9495;9404,89;89,86M;0,01
29.09.14;9422,91;9495,58;9504,98;9369,62;77,42M;-0,01
26.09.14;9490,55;9500,55;9545,34;9454,88;83,50M;0
25.09.14;9510,01;9644,36;9718,11;9482,54;97,70M;-0,02
24.09.14;9661,97;9598,77;9669,45;9534,77;85,85M;0,01
23.09.14;9595,03;9713,4;9719,66;9589,03;88,20M;-0,02
22.09.14;9749,54;9748,53;9812,77;9735,69;73,98M;-0,01
19.09.14;9799,26;9849,43;9891,2;9799,24;195,35M;0
18.09.14;9798,13;9703,1;9798,13;9686,43;81,24M;0,01
17.09.14;9661,5;9672,98;9695,44;9649,99;67,22M;0
16.09.14;9632,93;9644,28;9644,88;9588,65;62,27M;0
15.09.14;9659,63;9603,97;9682,46;9600,15;55,75M;0
12.09.14;9651,13;9706,59;9706,59;9617,7;52,63M;0
11.09.14;9691,28;9729,89;9732,83;9630,67;62,05M;0
10.09.14;9700,17;9672,45;9723,08;9635,5;62,42M;0
09.09.14;9710,7;9737,56;9769,21;9695,44;57,20M;0
08.09.14;9758,03;9767,9;9773,7;9721,71;53,01M;0
05.09.14;9747,02;9714,24;9774,65;9691,44;77,35M;0
04.09.14;9724,26;9591,43;9732,78;9539,92;106,65M;0,01
03.09.14;9626,49;9541,02;9683,1;9528,72;90,12M;0,01
02.09.14;9507,02;9525,15;9578,5;9485,24;55,16M;0
01.09.14;9479,03;9484,53;9500,2;9424,78;43,07M;0
29.08.14;9470,17;9483,42;9517,95;9369,4;68,47M;0
28.08.14;9462,56;9545,21;9546,81;9417,16;72,12M;-0,01
27.08.14;9569,71;9583,98;9600,85;9546,55;69,03M;0
26.08.14;9588,15;9481,56;9591,72;9446,37;66,74M;0,01
25.08.14;9510,14;9456,67;9510,14;9424,11;53,55M;0,02
22.08.14;9339,17;9390,29;9414,39;9291,93;70,04M;-0,01
21.08.14;9401,53;9328,71;9405,93;9278,86;67,87M;0,01
20.08.14;9314,57;9329,89;9333,68;9247,84;63,23M;0
19.08.14;9334,28;9276,19;9350,27;9276,18;57,79M;0,01
18.08.14;9245,33;9220,99;9261,65;9195,11;63,82M;0,02
15.08.14;9092,6;9239;9324,57;9067,58;110,26M;-0,01
14.08.14;9225,1;9161,81;9265,92;9149,41;80,39M;0
13.08.14;9198,88;9133,84;9213,61;9118,15;82,25M;0,01
12.08.14;9069,47;9166,92;9171,94;9050;74,77M;-0,01
11.08.14;9180,74;9106,67;9199;9089,31;81,23M;0,02
08.08.14;9009,32;8928,19;9061;8903,49;102,52M;0
07.08.14;9038,97;9081,29;9166,04;9025,82;97,95M;-0,01
06.08.14;9130,04;9084,52;9166,21;9030,72;98,90M;-0,01
05.08.14;9189,74;9186,03;9237,14;9152,38;80,56M;0
04.08.14;9154,14;9222,05;9243,23;9130,34;85,30M;-0,01
01.08.14;9210,08;9379,74;9394,48;9185,41;141,58M;-0,02
31.07.14;9407,48;9576,16;9582,74;9395,35;131,08M;-0,02
30.07.14;9593,68;9646,43;9704,01;9572,9;79,99M;-0,01
29.07.14;9653,63;9607,1;9692,33;9573,48;66,00M;0,01
28.07.14;9598,17;9660,71;9665,05;9527,59;72,00M;0
25.07.14;9644,01;9770,24;9794,85;9620,58;73,40M;-0,02
24.07.14;9794,06;9772,15;9810,47;9674,68;70,37M;0
23.07.14;9753,56;9727,43;9802,06;9723,98;64,74M;0
22.07.14;9734,33;9682,21;9735,71;9647,74;62,37M;0,01
21.07.14;9612,05;9711,68;9717,7;9597,62;65,24M;-0,01
18.07.14;9720,02;9703,67;9721,08;9655,51;118,11M;0
17.07.14;9753,88;9819,45;9845,85;9743,62;76,54M;-0,01
16.07.14;9859,27;9747,88;9871,58;9747,52;69,46M;0,01
15.07.14;9719,41;9764,69;9788,71;9711,86;72,13M;-0,01
14.07.14;9783,01;9710,92;9793,78;9693,89;56,26M;0,01
11.07.14;9666,34;9672,17;9708,43;9623,36;62,28M;0
10.07.14;9659,13;9807,25;9807,25;9617,59;96,88M;-0,02
09.07.14;9808,2;9789,05;9817,47;9752,79;73,59M;0
08.07.14;9772,67;9918,27;9920,78;9772,14;85,87M;-0,01
07.07.14;9906,07;9992,13;10015,36;9905,6;60,51M;-0,01
04.07.14;10009,08;10028,71;10030,81;10007,4;52,05M;0
03.07.14;10029,43;9910,47;10032,28;9907,01;78,29M;0,01
02.07.14;9911,27;9913;9936,39;9890,11;70,23M;0
01.07.14;9902,41;9853,74;9902,41;9835,74;54,52M;0,01
30.06.14;9833,07;9833,85;9889,49;9800,08;66,65M;0
27.06.14;9815,17;9818,46;9836,68;9791,13;63,25M;0
26.06.14;9804,9;9894,55;9898,38;9749,75;94,93M;-0,01
25.06.14;9867,75;9883,78;9914,12;9836,46;82,31M;-0,01
24.06.14;9938,08;9938,64;9948,59;9899,47;61,27M;0
23.06.14;9920,92;9991,4;9993,02;9885,96;68,73M;-0,01
20.06.14;9987,24;9995,5;10050,98;9987,24;209,56M;0
19.06.14;10004;10018,91;10023,55;9993,03;86,69M;0,01
18.06.14;9930,33;9932,04;9964,02;9922,07;72,98M;0
17.06.14;9920,32;9915,2;9982,89;9861,29;72,08M;0
16.06.14;9883,98;9885,97;9925,85;9872,77;64,03M;0
13.06.14;9912,87;9920,49;9944,57;9829,09;79,42M;0
12.06.14;9938,7;9950,52;9970,38;9917,61;68,48M;0
11.06.14;9949,81;10022,99;10024,84;9921,26;96,29M;-0,01
10.06.14;10028,8;9998,51;10033,74;9987,69;64,85M;0
09.06.14;10008,63;9994,4;10009,6;9985,87;43,20M;0
06.06.14;9987,19;9954,01;10000,92;9941,65;92,99M;0
05.06.14;9947,83;9929,41;10013,69;9896,09;129,94M;0
04.06.14;9926,67;9903,82;9928,96;9866,97;66,44M;0
03.06.14;9919,74;9949,96;9954,78;9887,01;71,97M;0
02.06.14;9950,12;9986,86;9992,33;9907,77;57,92M;0
30.05.14;9943,27;9926,73;9970,77;9924,63;103,68M;0
29.05.14;9938,9;9937,66;9956,24;9917,97;65,74M;0
28.05.14;9939,17;9950,74;9957,87;9898,26;72,75M;0
27.05.14;9940,82;9893,33;9951,9;9879,64;79,80M;0
26.05.14;9892,82;9826,91;9893,81;9821,68;53,85M;0,01
23.05.14;9768,01;9722,63;9779,59;9704,75;65,28M;0
22.05.14;9720,91;9731,45;9734,14;9689,13;63,70M;0
21.05.14;9697,87;9615,86;9709,91;9583,56;86,24M;0,01
20.05.14;9639,08;9644,8;9685,56;9613,91;67,59M;0
19.05.14;9659,39;9607,32;9676,52;9534,56;97,86M;0
16.05.14;9629,1;9646,56;9670,9;9577,9;113,09M;0
15.05.14;9656,05;9741,25;9810,29;9631,57;133,90M;-0,01
14.05.14;9754,39;9765,62;9772,09;9733,21;76,08M;0
13.05.14;9754,43;9751,05;9783,72;9732,34;96,84M;0,01
12.05.14;9702,46;9608,93;9710,34;9587,14;87,51M;0,01
09.05.14;9581,45;9591,32;9602,86;9558,11;80,08M;0
08.05.14;9607,4;9547,27;9622,3;9487,57;102,02M;0,01
07.05.14;9521,3;9418,5;9554,35;9410,08;92,73M;0,01
06.05.14;9467,53;9570,25;9571,63;9440,47;82,06M;-0,01
05.05.14;9529,5;9536,38;9548,17;9407,09;61,91M;0
02.05.14;9556,02;9611,79;9627,38;9533,3;88,06M;0
30.04.14;9603,23;9576,93;9618,98;9561,06;90,29M;0
29.04.14;9584,12;9521,65;9596,42;9480,57;91,47M;0,01
28.04.14;9446,36;9454,84;9496,84;9407,65;67,54M;0
25.04.14;9401,55;9474,79;9501,91;9367,42;79,23M;-0,02
24.04.14;9548,68;9597,07;9645,06;9410,33;87,81M;0
23.04.14;9544,19;9602,12;9607,84;9539,62;61,22M;-0,01
22.04.14;9600,09;9455,52;9602,57;9439,66;70,19M;0,02
17.04.14;9409,71;9311,03;9417,82;9277,36;86,30M;0,01
16.04.14;9317,82;9252,3;9318,97;9221,48;78,80M;0,02
15.04.14;9173,71;9324,84;9344,85;9166,53;88,16M;-0,02
14.04.14;9339,17;9248,86;9339,17;9214,18;90,92M;0
11.04.14;9315,29;9351,2;9390,44;9259,43;100,49M;-0,01
10.04.14;9454,54;9556,7;9581,48;9440,99;77,87M;-0,01
09.04.14;9506,35;9506,75;9542,31;9480,96;69,92M;0
08.04.14;9490,79;9525,07;9525,94;9391,86;86,19M;0
07.04.14;9510,85;9585,52;9608,2;9496,67;78,80M;-0,02
04.04.14;9695,77;9641,96;9721,5;9627,74;75,31M;0,01
03.04.14;9628,82;9620,87;9689,52;9591,89;76,39M;0
02.04.14;9623,36;9628,76;9645,6;9608,46;73,98M;0
01.04.14;9603,71;9601,96;9631,06;9574,63;72,84M;0,01
31.03.14;9555,91;9621,92;9634,82;9543,09;68,77M;0
28.03.14;9587,19;9487,12;9587,19;9484,9;70,50M;0,01
27.03.14;9451,21;9428,91;9469,39;9397,98;66,83M;0
26.03.14;9448,58;9367,53;9488,74;9360,3;75,84M;0,01
25.03.14;9338,4;9223,92;9372,07;9223,9;82,23M;0,02
24.03.14;9188,77;9349,52;9358,95;9181,37;86,79M;-0,02
21.03.14;9342,94;9300,66;9376,94;9288,15;198,58M;0,01
20.03.14;9296,12;9215,7;9296,9;9156,63;96,95M;0
19.03.14;9277,05;9262,71;9325,93;9221,59;89,48M;0
18.03.14;9242,55;9172,05;9315,07;9105,69;99,30M;0,01
17.03.14;9180,89;9047,49;9197,81;9047,49;86,96M;0,01
14.03.14;9056,41;8939,18;9094,24;8913,27;141,18M;0
13.03.14;9017,79;9200,12;9226,96;9017,35;113,77M;-0,02
12.03.14;9188,69;9257,13;9267,1;9142,54;107,43M;-0,01
11.03.14;9307,79;9295,32;9375,29;9259,18;72,30M;0
10.03.14;9265,5;9305,51;9382,98;9216,07;84,88M;-0,01
07.03.14;9350,75;9538,45;9543,24;9346,82;103,25M;-0,02
06.03.14;9542,87;9577,35;9587,44;9505,32;103,68M;0
05.03.14;9542,02;9562,39;9599;9534,43;73,34M;0
04.03.14;9589,15;9453,77;9590,11;9421,16;95,63M;0,02
03.03.14;9358,89;9553,08;9554,17;9358,73;118,04M;-0,03
28.02.14;9692,08;9592,9;9692,08;9566,04;83,20M;0,01
27.02.14;9588,33;9660,55;9672,82;9497,78;86,42M;-0,01
26.02.14;9661,73;9708,5;9720,66;9612,52;87,28M;0
25.02.14;9699,35;9676,56;9710,95;9628,72;90,68M;0
24.02.14;9708,94;9619,64;9708,94;9602,95;67,95M;0,01
21.02.14;9656,95;9665,08;9666,15;9598,03;78,59M;0
20.02.14;9618,85;9524,58;9618,85;9504,18;88,68M;0
19.02.14;9660,05;9641,45;9695,86;9596,42;72,89M;0
18.02.14;9659,78;9674,8;9690,97;9614,4;58,83M;0
17.02.14;9656,76;9661,8;9682,19;9645,51;45,85M;0
14.02.14;9662,4;9615,52;9677,53;9593,37;91,50M;0,01
13.02.14;9596,77;9522,66;9600,64;9479,86;93,21M;0,01
12.02.14;9540;9505,12;9594,85;9501,96;85,29M;0,01
11.02.14;9478,77;9338,8;9478,77;9338,01;76,25M;0,02
10.02.14;9289,86;9331,71;9346,13;9280,18;59,60M;0
07.02.14;9301,92;9275,38;9323,24;9223,21;89,00M;0
06.02.14;9256,58;9166,46;9274,46;9128,97;122,69M;0,02
05.02.14;9116,32;9105,28;9154,72;9080,87;95,61M;0
04.02.14;9127,91;9126,46;9166,98;9071,25;114,60M;-0,01
03.02.14;9186,52;9318,77;9357,58;9173,56;105,55M;-0,01
31.01.14;9306,48;9339,84;9346,79;9166,05;126,86M;-0,01
30.01.14;9373,48;9343,51;9415,48;9266,95;97,75M;0
29.01.14;9336,73;9507,35;9537,63;9221,3;126,38M;-0,01
28.01.14;9406,91;9405,53;9427,59;9345,76;99,32M;0,01
27.01.14;9349,22;9389,17;9402,72;9310,99;112,55M;0
24.01.14;9392,02;9646,65;9664,24;9374,08;125,92M;-0,02
23.01.14;9631,04;9690,51;9728,78;9596,49;98,66M;-0,01
22.01.14;9720,11;9752,11;9765,63;9677,14;84,23M;0
21.01.14;9730,12;9751,98;9794,05;9714,02;80,84M;0
20.01.14;9715,9;9713,2;9733,4;9672,32;78,13M;0
17.01.14;9742,96;9718,2;9789,89;9709,14;131,10M;0
16.01.14;9717,71;9742,21;9747,37;9702,97;87,81M;0
15.01.14;9733,81;9590,57;9747,4;9582,1;120,10M;0,02
14.01.14;9540,51;9391,46;9540,51;9381,94;104,78M;0
13.01.14;9510,17;9497,92;9519,3;9457,31;85,79M;0
10.01.14;9473,24;9473,87;9529,7;9441,25;96,13M;0,01
09.01.14;9421,61;9492,24;9549,5;9402,8;98,92M;-0,01
08.01.14;9497,84;9512,79;9516,26;9467,95;90,14M;0
07.01.14;9506,2;9446,25;9518,72;9416,86;79,95M;0,01
06.01.14;9428;9419,44;9468,8;9399,81;53,65M;0
03.01.14;9435,15;9409,66;9453,48;9367,99;58,77M;0
02.01.14;9400,04;9598,25;9620,93;9394,21;90,96M;-0,02
30.12.13;9552,16;9586,53;9594,35;9552,16;35,98M;0
27.12.13;9589,39;9558,55;9589,39;9548,89;51,39M;0,01
23.12.13;9488,82;9436,49;9488,82;9427,54;48,37M;0,01
20.12.13;9400,18;9371,08;9413,09;9352,98;161,69M;0,01
19.12.13;9335,74;9279,68;9351,9;9257,24;98,28M;0,02
18.12.13;9181,75;9145,35;9190,73;9122,05;82,34M;0,01
17.12.13;9085,12;9142,75;9161,8;9085,12;72,21M;-0,01
16.12.13;9163,56;9004,62;9187,78;8997,75;99,11M;0,02
13.12.13;9006,46;9016,78;9046,63;8990,58;67,76M;0
12.12.13;9017;9032,67;9060,54;8984,28;75,12M;-0,01
11.12.13;9077,11;9093,26;9153,14;9065,51;64,85M;0
10.12.13;9114,44;9180,29;9223,73;9091,97;74,36M;-0,01
09.12.13;9195,17;9218,81;9225,53;9171,36;62,71M;0
06.12.13;9172,41;9126,15;9195,75;9084,12;81,33M;0,01
05.12.13;9084,95;9110,53;9172,16;9078;77,77M;-0,01
04.12.13;9140,63;9246,89;9253,13;9069,82;94,99M;-0,01
03.12.13;9223,4;9398,19;9404,17;9223,13;116,91M;-0,02
02.12.13;9401,96;9412,95;9424,83;9384,12;74,60M;0
29.11.13;9405,3;9378,55;9424,62;9376,58;65,83M;0
28.11.13;9387,37;9359,5;9399,63;9358,77;54,33M;0
27.11.13;9351,13;9308,96;9363,48;9295,56;59,07M;0,01
26.11.13;9290,07;9297,65;9316,62;9287,3;85,11M;0
25.11.13;9299,95;9258,22;9323,44;9252,73;69,94M;0,01
22.11.13;9219,04;9210,69;9230,16;9168,92;72,24M;0
21.11.13;9196,08;9127,89;9210,67;9117,09;78,79M;0
20.11.13;9202,07;9175,64;9236,78;9162,84;68,36M;0
19.11.13;9193,29;9197,47;9217,36;9179,25;77,18M;0
18.11.13;9225,43;9154,23;9253,68;9140,51;88,83M;0,01
15.11.13;9168,69;9157,6;9188,47;9133,51;96,78M;0
14.11.13;9149,66;9137,48;9151,35;9101,29;108,72M;0,01
13.11.13;9054,83;9056,71;9074,56;8981,09;92,47M;0
12.11.13;9076,48;9102,99;9124,24;9073,93;96,96M;0
11.11.13;9107,86;9081,58;9124,24;9064,61;66,64M;0
08.11.13;9078,28;9036,59;9079,05;8986,49;86,78M;0
07.11.13;9081,03;9038,47;9193,98;9026,09;143,22M;0
06.11.13;9040,87;9030,47;9065,96;9021,84;68,90M;0
05.11.13;9009,11;9036,18;9041,97;8962,42;87,09M;0
04.11.13;9037,23;9035,91;9053,93;9019,31;60,97M;0
01.11.13;9007,83;9032,29;9048,1;8992,9;54,23M;0
31.10.13;9033,92;8985,48;9037,41;8976,37;82,81M;0
30.10.13;9010,27;9030,31;9070,17;8996,25;69,97M;0
29.10.13;9022,04;8965,75;9022,21;8965,75;76,42M;0
28.10.13;8978,65;9013,05;9017,95;8950,21;61,43M;0
25.10.13;8985,74;8952,78;9010,65;8944,14;71,22M;0
24.10.13;8980,63;8968,5;8987,04;8950,81;76,69M;0,01
23.10.13;8919,86;8906,91;8932,91;8897,5;79,94M;0
22.10.13;8947,46;8853,87;8987,63;8849,16;100,45M;0,01
21.10.13;8867,22;8828,47;8876,14;8827,23;74,87M;0
18.10.13;8865,1;8849,77;8865,1;8804,81;166,47M;0,01
17.10.13;8811,98;8817,11;8829,79;8765,47;95,19M;0
16.10.13;8846;8792,99;8861,28;8781;92,34M;0
15.10.13;8804,44;8757,13;8820,98;8757,09;93,81M;0,01
14.10.13;8723,81;8688,45;8727,58;8675,95;64,14M;0
11.10.13;8724,83;8705,03;8729,33;8695,76;92,38M;0
10.10.13;8685,77;8563,39;8694,17;8547,72;105,33M;0,02
09.10.13;8516,69;8541,08;8589,64;8489,62;78,21M;0
08.10.13;8555,89;8591,02;8610,01;8551,69;77,44M;0
07.10.13;8591,58;8557,04;8604,86;8510,42;87,36M;0
04.10.13;8622,97;8590,91;8639,74;8570,21;85,01M;0
03.10.13;8597,91;8647,86;8654,79;8590,46;49,87M;0
02.10.13;8629,42;8650,71;8672,26;8581,02;76,86M;-0,01
01.10.13;8689,14;8618,59;8691,85;8612,23;83,40M;0,01
30.09.13;8594,4;8562,85;8606,71;8546,72;78,81M;-0,01
27.09.13;8661,51;8672,82;8691,48;8611,45;68,20M;0
26.09.13;8664,1;8678,82;8688,49;8628,61;88,92M;0
25.09.13;8665,63;8655,04;8681,99;8609,95;108,14M;0
24.09.13;8664,6;8645,24;8672,08;8633,21;79,11M;0
23.09.13;8635,29;8682,94;8699,47;8605,59;89,11M;0
20.09.13;8675,73;8693,32;8713,78;8666,49;249,59M;0
19.09.13;8694,18;8735,11;8770,1;8665,75;120,86M;0,01
18.09.13;8636,06;8617,45;8645,9;8594,65;75,77M;0
17.09.13;8596,95;8595,56;8613,89;8585,04;81,36M;0
16.09.13;8613;8599,65;8626,11;8578,01;87,86M;0,01
13.09.13;8509,42;8461,31;8518,18;8456,84;76,22M;0
12.09.13;8494;8509,49;8516,98;8466,61;102,39M;0
11.09.13;8495,73;8453,32;8502,79;8446,69;106,15M;0,01
10.09.13;8446,54;8357,69;8464,25;8350,42;125,31M;0,02
09.09.13;8276,32;8275,01;8310,37;8246,77;76,36M;0
06.09.13;8275,67;8222,21;8295,81;8174,32;124,85M;0
05.09.13;8234,98;8205,56;8257,73;8165,36;96,65M;0
04.09.13;8195,92;8201,56;8206,87;8095,91;84,77M;0
03.09.13;8180,71;8259,37;8264,72;8142,86;88,28M;-0,01
02.09.13;8243,87;8224,34;8268,73;8211,03;66,69M;0,02
30.08.13;8103,15;8197,72;8201,49;8101,95;86,45M;-0,01
29.08.13;8194,55;8189,02;8199,29;8129,99;69,82M;0
28.08.13;8157,9;8202,86;8219,26;8094,22;97,80M;-0,01
27.08.13;8242,56;8378,93;8423,78;8242,56;106,54M;-0,02
26.08.13;8435,15;8424,07;8437,75;8386,05;42,82M;0
23.08.13;8416,99;8398,28;8438,44;8360,23;67,69M;0
22.08.13;8397,89;8289,3;8425,26;8283,77;80,63M;0,01
21.08.13;8285,41;8301,06;8310,68;8268,42;65,97M;0
20.08.13;8300,03;8294,87;8319,82;8246,19;84,50M;-0,01
19.08.13;8366,29;8395,02;8395,41;8329;59,79M;0
16.08.13;8391,94;8348,42;8402,3;8330,33;85,75M;0
15.08.13;8376,29;8418,94;8422,03;8307,98;72,73M;-0,01
14.08.13;8438,12;8424,88;8457,05;8400,75;80,10M;0
13.08.13;8415,76;8395,82;8444,52;8383,23;95,30M;0,01
12.08.13;8359,25;8341,96;8371,16;8238,86;82,33M;0
09.08.13;8338,31;8332,53;8374,59;8286,41;89,03M;0
08.08.13;8318,32;8256,4;8341,44;8252,46;145,60M;0,01
07.08.13;8260,48;8265,33;8281,52;8228,11;78,95M;0
06.08.13;8299,73;8387,93;8435,49;8267,98;122,12M;-0,01
05.08.13;8398,38;8416,11;8435,32;8367,34;62,90M;0
02.08.13;8406,94;8428,58;8431,67;8376,28;73,39M;0
01.08.13;8410,73;8320,38;8411,3;8316,89;97,99M;0,02
31.07.13;8275,97;8235,22;8295,56;8213,36;113,06M;0
30.07.13;8271,02;8302,14;8333,95;8256,4;135,63M;0
29.07.13;8259,03;8307,12;8324,15;8245,53;67,36M;0
26.07.13;8244,91;8341,78;8362,04;8217,26;75,42M;-0,01
25.07.13;8298,98;8349,52;8356,88;8265,14;96,06M;-0,01
24.07.13;8379,11;8325,06;8415,33;8318,48;88,49M;0,01
23.07.13;8314,23;8358,62;8365,98;8306,6;80,77M;0
22.07.13;8331,06;8343,28;8374,47;8310,29;73,05M;0
19.07.13;8331,57;8299,01;8336,87;8284,36;119,92M;0
18.07.13;8337,09;8239,38;8337,2;8215,66;79,51M;0,01
17.07.13;8254,72;8216,7;8269,22;8137,53;71,75M;0,01
16.07.13;8201,05;8251,51;8252,25;8178,19;68,67M;0
15.07.13;8234,81;8237,92;8271,38;8211,42;67,64M;0
12.07.13;8212,77;8192,91;8244,13;8178,2;87,87M;0,01
11.07.13;8158,8;8163,56;8176,7;8130,48;81,26M;0,01
10.07.13;8066,48;8056,51;8081,21;7990,65;75,95M;0
09.07.13;8057,75;8021,13;8086,95;8005,73;82,86M;0,01
08.07.13;7968,54;7865,92;8015,21;7848,14;79,57M;0,02
05.07.13;7806;8010,44;8031,71;7805,36;116,27M;-0,02
04.07.13;7994,31;7877,91;8015,08;7863,76;119,38M;0,02
03.07.13;7829,32;7841,18;7841,87;7730,37;115,95M;-0,01
02.07.13;7910,77;7988,92;7988,96;7873,97;96,76M;-0,01
01.07.13;7983,92;8000,02;8023,15;7890,28;96,72M;0
28.06.13;7959,22;8015,53;8037,68;7906,14;101,76M;0
27.06.13;7990,75;7945,92;8025,81;7919,59;102,94M;0,01
26.06.13;7940,99;7810,37;7960,45;7800,85;128,57M;0,02
25.06.13;7811,3;7741,13;7842,48;7725,99;109,49M;0,02
24.06.13;7692,45;7776,88;7823,84;7655,83;121,38M;-0,01
21.06.13;7789,24;7946,32;7987,04;7789,24;245,49M;-0,02
20.06.13;7928,48;8085,67;8085,67;7911,96;131,81M;-0,03
19.06.13;8197,08;8254,57;8285,9;8160,5;78,66M;0
18.06.13;8229,51;8196,44;8241,6;8176,19;73,65M;0
17.06.13;8215,73;8170,75;8265,49;8167,67;73,15M;0,01
