Row 	Latitude 	Longitude 	t 	Luftemperatur_Max
24736 	54.175 	7.892 	20200120 	7.2
24737 	54.175 	7.892 	20200121 	7.1
24738 	54.175 	7.892 	20200122 	7.9
24739 	54.175 	7.892 	20200123 	6.8
24740 	54.175 	7.892 	20200124 	5.8
24741 	54.175 	7.892 	20200125 	5.9
24742 	54.175 	7.892 	20200126 	6.5
24743 	54.175 	7.892 	20200127 	7.7
24744 	54.175 	7.892 	20200128 	6.7
24745 	54.175 	7.892 	20200129 	7.3
24746 	54.175 	7.892 	20200130 	8.4
24747 	54.175 	7.892 	20200131 	8.4
24748 	54.175 	7.892 	20200201 	8.8
24749 	54.175 	7.892 	20200202 	7.6
24750 	54.175 	7.892 	20200203 	8.1
24751 	54.175 	7.892 	20200204 	7.3
24752 	54.175 	7.892 	20200205 	7.2
24753 	54.175 	7.892 	20200206 	7.3
24754 	54.175 	7.892 	20200207 	6.8
24755 	54.175 	7.892 	20200208 	7.3
24756 	54.175 	7.892 	20200209 	9.5
24757 	54.175 	7.892 	20200210 	8.4
24758 	54.175 	7.892 	20200211 	6.8
24759 	54.175 	7.892 	20200212 	6.6
24760 	54.175 	7.892 	20200213 	6.0
24761 	54.175 	7.892 	20200214 	6.5
24762 	54.175 	7.892 	20200215 	10.3
24763 	54.175 	7.892 	20200216 	10.7
24764 	54.175 	7.892 	20200217 	8.2
24765 	54.175 	7.892 	20200218 	7.4
24766 	54.175 	7.892 	20200219 	7.1
24767 	54.175 	7.892 	20200220 	8.1
24768 	54.175 	7.892 	20200221 	7.7
24769 	54.175 	7.892 	20200222 	8.6
24770 	54.175 	7.892 	20200223 	7.6
24771 	54.175 	7.892 	20200224 	8.5
24772 	54.175 	7.892 	20200225 	7.5
24773 	54.175 	7.892 	20200226 	6.4
24774 	54.175 	7.892 	20200227 	5.1
24775 	54.175 	7.892 	20200228 	6.8
24776 	54.175 	7.892 	20200229 	10.0
24777 	54.175 	7.892 	20200301 	7.5
24778 	54.175 	7.892 	20200302 	6.6
24779 	54.175 	7.892 	20200303 	7.4
24780 	54.175 	7.892 	20200304 	7.8
24781 	54.175 	7.892 	20200305 	6.7
24782 	54.175 	7.892 	20200306 	5.9
24783 	54.175 	7.892 	20200307 	7.6
24784 	54.175 	7.892 	20200308 	8.1
24785 	54.175 	7.892 	20200309 	8.3
24786 	54.175 	7.892 	20200310 	9.1
24787 	54.175 	7.892 	20200311 	8.7
24788 	54.175 	7.892 	20200312 	9.1
24789 	54.175 	7.892 	20200313 	7.8
24790 	54.175 	7.892 	20200314 	7.2
24791 	54.175 	7.892 	20200315 	9.9
24792 	54.175 	7.892 	20200316 	8.9
24793 	54.175 	7.892 	20200317 	8.4
24794 	54.175 	7.892 	20200318 	8.2
24795 	54.175 	7.892 	20200319 	9.1
24796 	54.175 	7.892 	20200320 	7.6
24797 	54.175 	7.892 	20200321 	6.4
24798 	54.175 	7.892 	20200322 	6.0
24799 	54.175 	7.892 	20200323 	7.1
24800 	54.175 	7.892 	20200324 	7.4
24801 	54.175 	7.892 	20200325 	7.9
24802 	54.175 	7.892 	20200326 	8.4
24803 	54.175 	7.892 	20200327 	8.7
24804 	54.175 	7.892 	20200328 	8.4
24805 	54.175 	7.892 	20200329 	6.1
24806 	54.175 	7.892 	20200330 	7.5
24807 	54.175 	7.892 	20200331 	7.2
24808 	54.175 	7.892 	20200401 	7.7
24809 	54.175 	7.892 	20200402 	8.0
24810 	54.175 	7.892 	20200403 	7.6
24811 	54.175 	7.892 	20200404 	10.3
24812 	54.175 	7.892 	20200405 	12.6
24813 	54.175 	7.892 	20200406 	14.4
24814 	54.175 	7.892 	20200407 	11.6
24815 	54.175 	7.892 	20200408 	12.8
24816 	54.175 	7.892 	20200409 	10.7
24817 	54.175 	7.892 	20200410 	9.2
24818 	54.175 	7.892 	20200411 	11.3
24819 	54.175 	7.892 	20200412 	12.2
24820 	54.175 	7.892 	20200413 	8.2
24821 	54.175 	7.892 	20200414 	9.0
24822 	54.175 	7.892 	20200415 	9.7
24823 	54.175 	7.892 	20200416 	11.1
24824 	54.175 	7.892 	20200417 	9.4
24825 	54.175 	7.892 	20200418 	11.9
24826 	54.175 	7.892 	20200419 	12.1
24827 	54.175 	7.892 	20200420 	13.1
24828 	54.175 	7.892 	20200421 	12.7
24829 	54.175 	7.892 	20200422 	13.1
24830 	54.175 	7.892 	20200423 	14.8
24831 	54.175 	7.892 	20200424 	10.9
24832 	54.175 	7.892 	20200425 	12.3
24833 	54.175 	7.892 	20200426 	10.1
24834 	54.175 	7.892 	20200427 	14.4
24835 	54.175 	7.892 	20200428 	9.9
24836 	54.175 	7.892 	20200429 	10.2
24837 	54.175 	7.892 	20200430 	12.2
24838 	54.175 	7.892 	20200501 	12.4
24839 	54.175 	7.892 	20200502 	12.2
24840 	54.175 	7.892 	20200503 	12.1
24841 	54.175 	7.892 	20200504 	11.6
24842 	54.175 	7.892 	20200505 	11.5
24843 	54.175 	7.892 	20200506 	11.3
24844 	54.175 	7.892 	20200507 	11.9
24845 	54.175 	7.892 	20200508 	14.2
24846 	54.175 	7.892 	20200509 	14.5
24847 	54.175 	7.892 	20200510 	12.7
24848 	54.175 	7.892 	20200511 	9.5
24849 	54.175 	7.892 	20200512 	10.4
24850 	54.175 	7.892 	20200513 	10.0
24851 	54.175 	7.892 	20200514 	11.2
24852 	54.175 	7.892 	20200515 	11.9
24853 	54.175 	7.892 	20200516 	12.5
24854 	54.175 	7.892 	20200517 	12.9
24855 	54.175 	7.892 	20200518 	12.9
24856 	54.175 	7.892 	20200519 	14.0
24857 	54.175 	7.892 	20200520 	14.9
24858 	54.175 	7.892 	20200521 	16.2
24859 	54.175 	7.892 	20200522 	14.6
24860 	54.175 	7.892 	20200523 	13.7
24861 	54.175 	7.892 	20200524 	13.9
24862 	54.175 	7.892 	20200525 	12.8
24863 	54.175 	7.892 	20200526 	13.0
24864 	54.175 	7.892 	20200527 	13.8
24865 	54.175 	7.892 	20200528 	13.6
24866 	54.175 	7.892 	20200529 	13.8
24867 	54.175 	7.892 	20200530 	16.9
24868 	54.175 	7.892 	20200531 	18.4
24869 	54.175 	7.892 	20200601 	19.5
24870 	54.175 	7.892 	20200602 	20.3
24871 	54.175 	7.892 	20200603 	20.1
24872 	54.175 	7.892 	20200604 	14.6
24873 	54.175 	7.892 	20200605 	13.9
24874 	54.175 	7.892 	20200606 	14.4
24875 	54.175 	7.892 	20200607 	14.0
24876 	54.175 	7.892 	20200608 	15.2
24877 	54.175 	7.892 	20200609 	14.6
24878 	54.175 	7.892 	20200610 	15.6
24879 	54.175 	7.892 	20200611 	16.4
24880 	54.175 	7.892 	20200612 	17.6
24881 	54.175 	7.892 	20200613 	19.2
24882 	54.175 	7.892 	20200614 	17.6
24883 	54.175 	7.892 	20200615 	20.1
24884 	54.175 	7.892 	20200616 	20.6
24885 	54.175 	7.892 	20200617 	20.0
24886 	54.175 	7.892 	20200618 	22.0
24887 	54.175 	7.892 	20200619 	18.3
24888 	54.175 	7.892 	20200620 	18.6
24889 	54.175 	7.892 	20200621 	20.7
24890 	54.175 	7.892 	20200622 	20.0
24891 	54.175 	7.892 	20200623 	20.6
24892 	54.175 	7.892 	20200624 	22.0
24893 	54.175 	7.892 	20200625 	24.2
24894 	54.175 	7.892 	20200626 	25.6
24895 	54.175 	7.892 	20200627 	22.4
24896 	54.175 	7.892 	20200628 	18.6
24897 	54.175 	7.892 	20200629 	18.3
24898 	54.175 	7.892 	20200630 	16.6
24899 	54.175 	7.892 	20200701 	19.5
24900 	54.175 	7.892 	20200702 	18.0
24901 	54.175 	7.892 	20200703 	17.6
24902 	54.175 	7.892 	20200704 	16.5
24903 	54.175 	7.892 	20200705 	18.0
24904 	54.175 	7.892 	20200706 	15.9
24905 	54.175 	7.892 	20200707 	15.9
24906 	54.175 	7.892 	20200708 	16.6
24907 	54.175 	7.892 	20200709 	15.0
24908 	54.175 	7.892 	20200710 	15.7
24909 	54.175 	7.892 	20200711 	16.8
24910 	54.175 	7.892 	20200712 	17.6
24911 	54.175 	7.892 	20200713 	19.2
24912 	54.175 	7.892 	20200714 	17.3
24913 	54.175 	7.892 	20200715 	17.9
24914 	54.175 	7.892 	20200716 	18.9
24915 	54.175 	7.892 	20200717 	19.9
24916 	54.175 	7.892 	20200718 	21.7
24917 	54.175 	7.892 	20200719 	20.5
24918 	54.175 	7.892 	20200720 	18.4
24919 	54.175 	7.892 	20200721 	17.9
24920 	54.175 	7.892 	20200722 	18.2
24921 	54.175 	7.892 	20200723 	19.1
24922 	54.175 	7.892 	20200724 	19.1
24923 	54.175 	7.892 	20200725 	20.2
24924 	54.175 	7.892 	20200726 	18.9
24925 	54.175 	7.892 	20200727 	19.1
24926 	54.175 	7.892 	20200728 	18.2
24927 	54.175 	7.892 	20200729 	17.0
24928 	54.175 	7.892 	20200730 	19.4
24929 	54.175 	7.892 	20200731 	20.5
24930 	54.175 	7.892 	20200801 	22.4
24931 	54.175 	7.892 	20200802 	19.8
24932 	54.175 	7.892 	20200803 	18.9
24933 	54.175 	7.892 	20200804 	18.7
24934 	54.175 	7.892 	20200805 	21.5
24935 	54.175 	7.892 	20200806 	25.1
24936 	54.175 	7.892 	20200807 	25.8
24937 	54.175 	7.892 	20200808 	25.5
24938 	54.175 	7.892 	20200809 	24.6
24939 	54.175 	7.892 	20200810 	26.7
24940 	54.175 	7.892 	20200811 	26.3
24941 	54.175 	7.892 	20200812 	25.8
24942 	54.175 	7.892 	20200813 	26.0
24943 	54.175 	7.892 	20200814 	23.8
24944 	54.175 	7.892 	20200815 	22.8
24945 	54.175 	7.892 	20200816 	25.9
24946 	54.175 	7.892 	20200817 	23.6
24947 	54.175 	7.892 	20200818 	22.3
24948 	54.175 	7.892 	20200819 	23.1
24949 	54.175 	7.892 	20200820 	23.8
24950 	54.175 	7.892 	20200821 	23.7
24951 	54.175 	7.892 	20200822 	21.5
24952 	54.175 	7.892 	20200823 	19.9
24953 	54.175 	7.892 	20200824 	18.8
24954 	54.175 	7.892 	20200825 	18.4
24955 	54.175 	7.892 	20200826 	19.4
24956 	54.175 	7.892 	20200827 	18.0
24957 	54.175 	7.892 	20200828 	20.1
24958 	54.175 	7.892 	20200829 	18.1
24959 	54.175 	7.892 	20200830 	19.1
24960 	54.175 	7.892 	20200831 	18.3
24961 	54.175 	7.892 	20200901 	18.7
24962 	54.175 	7.892 	20200902 	19.6
24963 	54.175 	7.892 	20200903 	18.2
24964 	54.175 	7.892 	20200904 	19.1
24965 	54.175 	7.892 	20200905 	17.8
24966 	54.175 	7.892 	20200906 	16.7
24967 	54.175 	7.892 	20200907 	17.9
24968 	54.175 	7.892 	20200908 	19.3
24969 	54.175 	7.892 	20200909 	18.4
24970 	54.175 	7.892 	20200910 	17.2
24971 	54.175 	7.892 	20200911 	17.7
24972 	54.175 	7.892 	20200912 	17.9
24973 	54.175 	7.892 	20200913 	19.0
24974 	54.175 	7.892 	20200914 	21.0
24975 	54.175 	7.892 	20200915 	21.2
24976 	54.175 	7.892 	20200916 	19.4
24977 	54.175 	7.892 	20200917 	15.7
24978 	54.175 	7.892 	20200918 	16.3
24979 	54.175 	7.892 	20200919 	17.7
24980 	54.175 	7.892 	20200920 	17.9
24981 	54.175 	7.892 	20200921 	19.1
24982 	54.175 	7.892 	20200922 	19.4
24983 	54.175 	7.892 	20200923 	19.7
24984 	54.175 	7.892 	20200924 	18.2
24985 	54.175 	7.892 	20200925 	16.2
24986 	54.175 	7.892 	20200926 	16.4
24987 	54.175 	7.892 	20200927 	17.2
24988 	54.175 	7.892 	20200928 	16.8
24989 	54.175 	7.892 	20200929 	15.9
24990 	54.175 	7.892 	20200930 	17.0
24991 	54.175 	7.892 	20201001 	17.1
24992 	54.175 	7.892 	20201002 	16.4
24993 	54.175 	7.892 	20201003 	16.7
24994 	54.175 	7.892 	20201004 	15.1
24995 	54.175 	7.892 	20201005 	15.0
24996 	54.175 	7.892 	20201006 	15.0
24997 	54.175 	7.892 	20201007 	15.7
24998 	54.175 	7.892 	20201008 	16.1
24999 	54.175 	7.892 	20201009 	14.4
25000 	54.175 	7.892 	20201010 	12.4
25001 	54.175 	7.892 	20201011 	14.8
25002 	54.175 	7.892 	20201012 	14.3
25003 	54.175 	7.892 	20201013 	13.3
25004 	54.175 	7.892 	20201014 	12.3
25005 	54.175 	7.892 	20201015 	10.9
25006 	54.175 	7.892 	20201016 	11.7
25007 	54.175 	7.892 	20201017 	13.1
25008 	54.175 	7.892 	20201018 	13.2
25009 	54.175 	7.892 	20201019 	12.6
25010 	54.175 	7.892 	20201020 	14.0
25011 	54.175 	7.892 	20201021 	16.9
25012 	54.175 	7.892 	20201022 	15.1
25013 	54.175 	7.892 	20201023 	14.3
25014 	54.175 	7.892 	20201024 	14.2
25015 	54.175 	7.892 	20201025 	15.3
25016 	54.175 	7.892 	20201026 	11.9
25017 	54.175 	7.892 	20201027 	11.9
25018 	54.175 	7.892 	20201028 	13.1
25019 	54.175 	7.892 	20201029 	12.9
25020 	54.175 	7.892 	20201030 	14.2
25021 	54.175 	7.892 	20201031 	14.0
25022 	54.175 	7.892 	20201101 	15.9
25023 	54.175 	7.892 	20201102 	16.8
25024 	54.175 	7.892 	20201103 	13.2
25025 	54.175 	7.892 	20201104 	12.2
25026 	54.175 	7.892 	20201105 	12.3
25027 	54.175 	7.892 	20201106 	12.9
25028 	54.175 	7.892 	20201107 	10.9
25029 	54.175 	7.892 	20201108 	11.5
25030 	54.175 	7.892 	20201109 	10.0
25031 	54.175 	7.892 	20201110 	7.7
25032 	54.175 	7.892 	20201111 	10.6
25033 	54.175 	7.892 	20201112 	12.1
25034 	54.175 	7.892 	20201113 	12.3
25035 	54.175 	7.892 	20201114 	13.0
25036 	54.175 	7.892 	20201115 	14.2
25037 	54.175 	7.892 	20201116 	12.3
25038 	54.175 	7.892 	20201117 	13.0
25039 	54.175 	7.892 	20201118 	13.5
25040 	54.175 	7.892 	20201119 	11.9
25041 	54.175 	7.892 	20201120 	9.0
25042 	54.175 	7.892 	20201121 	11.8
25043 	54.175 	7.892 	20201122 	11.7
25044 	54.175 	7.892 	20201123 	10.7
25045 	54.175 	7.892 	20201124 	10.1
25046 	54.175 	7.892 	20201125 	9.1
25047 	54.175 	7.892 	20201126 	10.8
25048 	54.175 	7.892 	20201127 	9.7
25049 	54.175 	7.892 	20201128 	7.7
25050 	54.175 	7.892 	20201129 	5.7
25051 	54.175 	7.892 	20201130 	7.0
25052 	54.175 	7.892 	20201201 	9.5
25053 	54.175 	7.892 	20201202 	6.8
25054 	54.175 	7.892 	20201203 	6.4
25055 	54.175 	7.892 	20201204 	7.3
25056 	54.175 	7.892 	20201205 	6.9
25057 	54.175 	7.892 	20201206 	6.9
25058 	54.175 	7.892 	20201207 	7.5
25059 	54.175 	7.892 	20201208 	6.8
25060 	54.175 	7.892 	20201209 	6.6
25061 	54.175 	7.892 	20201210 	5.1
25062 	54.175 	7.892 	20201211 	5.0
25063 	54.175 	7.892 	20201212 	5.6
25064 	54.175 	7.892 	20201213 	7.9
25065 	54.175 	7.892 	20201214 	9.7
25066 	54.175 	7.892 	20201215 	9.1
25067 	54.175 	7.892 	20201216 	9.2
25068 	54.175 	7.892 	20201217 	9.1
25069 	54.175 	7.892 	20201218 	8.9
25070 	54.175 	7.892 	20201219 	10.1
25071 	54.175 	7.892 	20201220 	9.8
25072 	54.175 	7.892 	20201221 	8.4
25073 	54.175 	7.892 	20201222 	9.8
25074 	54.175 	7.892 	20201223 	8.0
25075 	54.175 	7.892 	20201224 	7.4
25076 	54.175 	7.892 	20201225 	6.2
25077 	54.175 	7.892 	20201226 	6.7
25078 	54.175 	7.892 	20201227 	6.5
25079 	54.175 	7.892 	20201228 	5.6
25080 	54.175 	7.892 	20201229 	6.3
25081 	54.175 	7.892 	20201230 	7.3
25082 	54.175 	7.892 	20201231 	6.0
25083 	54.175 	7.892 	20210101 	7.2
25084 	54.175 	7.892 	20210102 	7.0
25085 	54.175 	7.892 	20210103 	4.4
25086 	54.175 	7.892 	20210104 	3.5
25087 	54.175 	7.892 	20210105 	3.5
25088 	54.175 	7.892 	20210106 	3.2
25089 	54.175 	7.892 	20210107 	3.0
25090 	54.175 	7.892 	20210108 	3.4
25091 	54.175 	7.892 	20210109 	3.6
25092 	54.175 	7.892 	20210110 	6.2
25093 	54.175 	7.892 	20210111 	7.3
25094 	54.175 	7.892 	20210112 	7.4
25095 	54.175 	7.892 	20210113 	6.8
25096 	54.175 	7.892 	20210114 	2.6
25097 	54.175 	7.892 	20210115 	2.1
25098 	54.175 	7.892 	20210116 	3.7
25099 	54.175 	7.892 	20210117 	5.9
25100 	54.175 	7.892 	20210118 	6.5
25101 	54.175 	7.892 	20210119 	7.7
25102 	54.175 	7.892 	20210120 	8.4
25103 	54.175 	7.892 	20210121 	9.0
25104 	54.175 	7.892 	20210122 	6.4
25105 	54.175 	7.892 	20210123 	4.9
25106 	54.175 	7.892 	20210124 	4.4
25107 	54.175 	7.892 	20210125 	5.0
25108 	54.175 	7.892 	20210126 	5.9
25109 	54.175 	7.892 	20210127 	6.0
25110 	54.175 	7.892 	20210128 	5.2
25111 	54.175 	7.892 	20210129 	1.5
25112 	54.175 	7.892 	20210130 	1.1
25113 	54.175 	7.892 	20210131 	4.4
25114 	54.175 	7.892 	20210201 	1.8
25115 	54.175 	7.892 	20210202 	2.2
25116 	54.175 	7.892 	20210203 	2.1
25117 	54.175 	7.892 	20210204 	1.8
25118 	54.175 	7.892 	20210205 	2.0
25119 	54.175 	7.892 	20210206 	1.1
25120 	54.175 	7.892 	20210207 	-0.2
25121 	54.175 	7.892 	20210208 	-0.2
25122 	54.175 	7.892 	20210209 	-0.5
25123 	54.175 	7.892 	20210210 	-1.5
25124 	54.175 	7.892 	20210211 	-1.5
25125 	54.175 	7.892 	20210212 	-2.2
25126 	54.175 	7.892 	20210213 	0.8
25127 	54.175 	7.892 	20210214 	1.5
25128 	54.175 	7.892 	20210215 	3.4
25129 	54.175 	7.892 	20210216 	5.0
25130 	54.175 	7.892 	20210217 	6.1
25131 	54.175 	7.892 	20210218 	6.8
25132 	54.175 	7.892 	20210219 	6.2
25133 	54.175 	7.892 	20210220 	8.0
25134 	54.175 	7.892 	20210221 	8.6
25135 	54.175 	7.892 	20210222 	9.5
25136 	54.175 	7.892 	20210223 	9.0
25137 	54.175 	7.892 	20210224 	9.9
25138 	54.175 	7.892 	20210225 	8.6
25139 	54.175 	7.892 	20210226 	6.7
25140 	54.175 	7.892 	20210227 	5.5
25141 	54.175 	7.892 	20210228 	4.2
25142 	54.175 	7.892 	20210301 	2.5
25143 	54.175 	7.892 	20210302 	5.0
25144 	54.175 	7.892 	20210303 	6.0
25145 	54.175 	7.892 	20210304 	5.5
25146 	54.175 	7.892 	20210305 	6.3
25147 	54.175 	7.892 	20210306 	6.3
25148 	54.175 	7.892 	20210307 	5.2
25149 	54.175 	7.892 	20210308 	4.6
25150 	54.175 	7.892 	20210309 	3.0
25151 	54.175 	7.892 	20210310 	5.6
25152 	54.175 	7.892 	20210311 	7.9
25153 	54.175 	7.892 	20210312 	6.1
25154 	54.175 	7.892 	20210313 	6.4
25155 	54.175 	7.892 	20210314 	6.1
25156 	54.175 	7.892 	20210315 	7.4
25157 	54.175 	7.892 	20210316 	7.2
25158 	54.175 	7.892 	20210317 	5.6
25159 	54.175 	7.892 	20210318 	5.6
25160 	54.175 	7.892 	20210319 	6.2
25161 	54.175 	7.892 	20210320 	5.3
25162 	54.175 	7.892 	20210321 	6.6
25163 	54.175 	7.892 	20210322 	7.2
25164 	54.175 	7.892 	20210323 	6.8
25165 	54.175 	7.892 	20210324 	8.4
25166 	54.175 	7.892 	20210325 	10.1
25167 	54.175 	7.892 	20210326 	9.3
25168 	54.175 	7.892 	20210327 	8.2
25169 	54.175 	7.892 	20210328 	7.6
25170 	54.175 	7.892 	20210329 	8.8
25171 	54.175 	7.892 	20210330 	9.7
25172 	54.175 	7.892 	20210331 	14.9
25173 	54.175 	7.892 	20210401 	9.4
25174 	54.175 	7.892 	20210402 	7.6
25175 	54.175 	7.892 	20210403 	8.2
25176 	54.175 	7.892 	20210404 	6.6
25177 	54.175 	7.892 	20210405 	6.8
25178 	54.175 	7.892 	20210406 	5.3
25179 	54.175 	7.892 	20210407 	6.8
25180 	54.175 	7.892 	20210408 	6.6
25181 	54.175 	7.892 	20210409 	7.4
25182 	54.175 	7.892 	20210410 	6.8
25183 	54.175 	7.892 	20210411 	5.2
25184 	54.175 	7.892 	20210412 	5.9
25185 	54.175 	7.892 	20210413 	7.3
25186 	54.175 	7.892 	20210414 	7.4
25187 	54.175 	7.892 	20210415 	8.1
25188 	54.175 	7.892 	20210416 	8.3
25189 	54.175 	7.892 	20210417 	8.8
25190 	54.175 	7.892 	20210418 	12.1
25191 	54.175 	7.892 	20210419 	11.4
25192 	54.175 	7.892 	20210420 	13.9
25193 	54.175 	7.892 	20210421 	10.1
25194 	54.175 	7.892 	20210422 	9.0
25195 	54.175 	7.892 	20210423 	9.7
25196 	54.175 	7.892 	20210424 	9.7
25197 	54.175 	7.892 	20210425 	9.2
25198 	54.175 	7.892 	20210426 	8.7
25199 	54.175 	7.892 	20210427 	10.7
25200 	54.175 	7.892 	20210428 	10.9
25201 	54.175 	7.892 	20210429 	10.1
25202 	54.175 	7.892 	20210430 	11.1
25203 	54.175 	7.892 	20210501 	10.9
25204 	54.175 	7.892 	20210502 	10.1
25205 	54.175 	7.892 	20210503 	10.5
25206 	54.175 	7.892 	20210504 	9.8
25207 	54.175 	7.892 	20210505 	8.2
25208 	54.175 	7.892 	20210506 	9.2
25209 	54.175 	7.892 	20210507 	9.3
25210 	54.175 	7.892 	20210508 	10.5
25211 	54.175 	7.892 	20210509 	16.2
25212 	54.175 	7.892 	20210510 	15.8
25213 	54.175 	7.892 	20210511 	11.8
25214 	54.175 	7.892 	20210512 	11.3
25215 	54.175 	7.892 	20210513 	10.0
25216 	54.175 	7.892 	20210514 	9.7
25217 	54.175 	7.892 	20210515 	11.7
25218 	54.175 	7.892 	20210516 	12.8
25219 	54.175 	7.892 	20210517 	11.9
25220 	54.175 	7.892 	20210518 	12.2
25221 	54.175 	7.892 	20210519 	13.1
25222 	54.175 	7.892 	20210520 	12.9
25223 	54.175 	7.892 	20210521 	12.2
25224 	54.175 	7.892 	20210522 	11.4
25225 	54.175 	7.892 	20210523 	12.4
25226 	54.175 	7.892 	20210524 	12.5
25227 	54.175 	7.892 	20210525 	11.6
25228 	54.175 	7.892 	20210526 	10.2
25229 	54.175 	7.892 	20210527 	13.0
25230 	54.175 	7.892 	20210528 	11.7
25231 	54.175 	7.892 	20210529 	11.6
25232 	54.175 	7.892 	20210530 	11.4
25233 	54.175 	7.892 	20210531 	14.1
25234 	54.175 	7.892 	20210601 	17.4
25235 	54.175 	7.892 	20210602 	17.1
25236 	54.175 	7.892 	20210603 	16.7
25237 	54.175 	7.892 	20210604 	18.1
25238 	54.175 	7.892 	20210605 	16.9
25239 	54.175 	7.892 	20210606 	14.9
25240 	54.175 	7.892 	20210607 	17.4
25241 	54.175 	7.892 	20210608 	17.0
25242 	54.175 	7.892 	20210609 	20.2
25243 	54.175 	7.892 	20210610 	19.4
25244 	54.175 	7.892 	20210611 	18.5
25245 	54.175 	7.892 	20210612 	17.0
25246 	54.175 	7.892 	20210613 	16.1
25247 	54.175 	7.892 	20210614 	19.3
25248 	54.175 	7.892 	20210615 	17.5
25249 	54.175 	7.892 	20210616 	21.5
25250 	54.175 	7.892 	20210617 	25.0
25251 	54.175 	7.892 	20210618 	20.0
25252 	54.175 	7.892 	20210619 	19.5
25253 	54.175 	7.892 	20210620 	18.8
25254 	54.175 	7.892 	20210621 	14.2
25255 	54.175 	7.892 	20210719 	19.0
25256 	54.175 	7.892 	20210720 	20.0
25257 	54.175 	7.892 	20210721 	19.8
25258 	54.175 	7.892 	20210722 	19.8
25259 	54.175 	7.892 	20210723 	19.3
25260 	54.175 	7.892 	20210724 	23.1
25261 	54.175 	7.892 	20210725 	23.7
25262 	54.175 	7.892 	20210726 	23.5
25263 	54.175 	7.892 	20210727 	21.4
25264 	54.175 	7.892 	20210728 	21.4
25265 	54.175 	7.892 	20210729 	18.1
25266 	54.175 	7.892 	20210730 	20.6
25267 	54.175 	7.892 	20210731 	19.0
25268 	54.175 	7.892 	20210801 	18.7
25269 	54.175 	7.892 	20210802 	18.2
25270 	54.175 	7.892 	20210803 	19.2
25271 	54.175 	7.892 	20210804 	19.4
25272 	54.175 	7.892 	20210805 	20.7
25273 	54.175 	7.892 	20210806 	20.0
25274 	54.175 	7.892 	20210807 	19.8
25275 	54.175 	7.892 	20210808 	19.4
25276 	54.175 	7.892 	20210809 	19.5
25277 	54.175 	7.892 	20210810 	19.4
25278 	54.175 	7.892 	20210811 	20.3
25279 	54.175 	7.892 	20210812 	22.2
25280 	54.175 	7.892 	20210813 	20.6
25281 	54.175 	7.892 	20210814 	19.3
25282 	54.175 	7.892 	20210815 	20.4
25283 	54.175 	7.892 	20210816 	17.6
25284 	54.175 	7.892 	20210817 	17.7
25285 	54.175 	7.892 	20210818 	18.5
25286 	54.175 	7.892 	20210819 	18.5
25287 	54.175 	7.892 	20210820 	17.6
25288 	54.175 	7.892 	20210821 	19.6
25289 	54.175 	7.892 	20210822 	18.8
25290 	54.175 	7.892 	20210823 	19.9
25291 	54.175 	7.892 	20210824 	19.5
25292 	54.175 	7.892 	20210825 	17.7
25293 	54.175 	7.892 	20210826 	17.6
25294 	54.175 	7.892 	20210827 	18.0
25295 	54.175 	7.892 	20210828 	17.6
25296 	54.175 	7.892 	20210829 	18.4
25297 	54.175 	7.892 	20210830 	19.0
25298 	54.175 	7.892 	20210831 	18.7
25299 	54.175 	7.892 	20210901 	19.5
25300 	54.175 	7.892 	20210902 	18.5
25301 	54.175 	7.892 	20210903 	17.4
25302 	54.175 	7.892 	20210904 	18.1
25303 	54.175 	7.892 	20210905 	18.8
25304 	54.175 	7.892 	20210906 	19.0
25305 	54.175 	7.892 	20210907 	19.5
25306 	54.175 	7.892 	20210908 	21.4
25307 	54.175 	7.892 	20210909 	22.1
25308 	54.175 	7.892 	20210910 	20.1
25309 	54.175 	7.892 	20210911 	19.7
25310 	54.175 	7.892 	20210912 	19.3
25311 	54.175 	7.892 	20210913 	17.2
25312 	54.175 	7.892 	20210914 	18.8
25313 	54.175 	7.892 	20210915 	20.0
25314 	54.175 	7.892 	20210916 	17.7
25315 	54.175 	7.892 	20210917 	17.5
25316 	54.175 	7.892 	20210918 	17.4
25317 	54.175 	7.892 	20210919 	15.8
25318 	54.175 	7.892 	20210920 	15.9
25319 	54.175 	7.892 	20210921 	17.8
25320 	54.175 	7.892 	20210922 	18.6
25321 	54.175 	7.892 	20210923 	17.7
25322 	54.175 	7.892 	20210924 	18.1
25323 	54.175 	7.892 	20210925 	19.0
25324 	54.175 	7.892 	20210926 	20.2
25325 	54.175 	7.892 	20210927 	19.1
25326 	54.175 	7.892 	20210928 	17.5
25327 	54.175 	7.892 	20210929 	16.1
25328 	54.175 	7.892 	20210930 	15.7
25329 	54.175 	7.892 	20211001 	16.2
25330 	54.175 	7.892 	20211002 	16.2
25331 	54.175 	7.892 	20211003 	16.9
25332 	54.175 	7.892 	20211004 	16.9
25333 	54.175 	7.892 	20211005 	15.3
25334 	54.175 	7.892 	20211006 	14.0
25335 	54.175 	7.892 	20211007 	15.0
25336 	54.175 	7.892 	20211008 	16.2
25337 	54.175 	7.892 	20211009 	15.0
25338 	54.175 	7.892 	20211010 	14.7
25339 	54.175 	7.892 	20211011 	15.1
25340 	54.175 	7.892 	20211012 	13.6
25341 	54.175 	7.892 	20211013 	14.9
25342 	54.175 	7.892 	20211014 	15.3
